"","V1","V2","V3","V4"
"B2R4R0_HUMAN---NSD1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"B2R9N9_HUMAN---GRM1A_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"B2R9N9_HUMAN---MYD88_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"B4DJ51_HUMAN---STRN3_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"BAD_HUMAN---D0PNI1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"ARPC3_HUMAN---BAG6_HUMAN",-35.1835100300017,71.2828563393556,17.7992482316125,16.684192094354
"BARD1_HUMAN---DHX57_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"BARD1_HUMAN---P53_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"BARD1_HUMAN---SCAFB_HUMAN",-15.356730422459,71.0389983455933,38.6027736360775,8.63584637118367
"BARD1_HUMAN---TBCD1_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"BAZ1B_HUMAN---CAF1B_HUMAN",-15.356730422459,71.0389983455933,38.6027736360775,8.63584637118367
"BAZ1B_HUMAN---SMCA5_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"BAZ1B_HUMAN---TOP2B_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"BCOR_HUMAN---KDM2B_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"B4E1U9_HUMAN---BORG1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"BRD3_HUMAN---SRPK2_HUMAN",-15.356730422459,71.0389983455933,38.6027736360775,8.63584637118367
"C1QBP_HUMAN---PRC2A_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CADH1_HUMAN---CTNB1_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"CBL_HUMAN---MYH9_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CCDC6_HUMAN---E7ETM7_HUMAN",-15.356730422459,71.0389983455933,38.6027736360775,8.63584637118367
"CCNL2_HUMAN---DYR1A_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CDC20_HUMAN---MD2L1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"C1QBP_HUMAN---CDK13_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CDK1_HUMAN---DLG1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CDK1_HUMAN---NUMA1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CDK1_HUMAN---P3C2A_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CDK1_HUMAN---PKN2_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"CDK1_HUMAN---UBP2L_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CDK2_HUMAN---NUFP2_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"CHIP_HUMAN---SMAD1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CHIP_HUMAN---UB2D2_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"A4D1G0_HUMAN---CLASR_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"CSK21_HUMAN---MGMT_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"CTNB1_HUMAN---IF2B1_HUMAN",1.82131602088227,68.5686844586963,47.4627317389189,-3.73696967081117
"DC1L1_HUMAN---DC1L2_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"DCAF8_HUMAN---SUV91_HUMAN",-35.1835100300017,71.2828563393556,17.7992482316125,16.684192094354
"DDA1_HUMAN---PWP1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"DDX41_HUMAN---NKAP_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"DDX42_HUMAN---MEPCE_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
