"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"AFTIN_HUMAN---GGA3_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"AHNK_HUMAN---CDK1_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"AKA10_HUMAN---MYH9_HUMAN",-54.8190103216398,24.8182646555727,16.3404554384038,-5.48674521677981,4.04235362875702,9.19755391060193,1.01417067652103,-7.38625589192247,-5.64943157502897,-5.32620411394367
"AKA11_HUMAN---KAP2_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"AKAP1_HUMAN---KAP2_HUMAN",-61.2814391852644,-13.9698053353305,-6.74885269347883,9.10210716357418,-8.4448062512393,4.3519377045214,5.489293902188,-3.43060943273724,2.76103382149807,0.618026505131509
"AMOT_HUMAN---MPP5_HUMAN",-29.7435427614512,50.495889367779,-15.7719188026669,-5.7373550163212,-9.18079998042594,-11.0369058003772,-4.78117831882998,-3.48258254389187,3.78585258732461,-9.12459407887145
"ANXA2_HUMAN---TNIK_HUMAN",-61.9579800536959,-4.44964724723935,5.16341107429619,13.5788605514532,-1.12490470315422,-6.74052772042454,-0.354114975737039,6.14255323413486,-6.35311572156205,-2.54629527404865
"APC1_HUMAN---CDK1_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"AR6P4_HUMAN---SRPK2_HUMAN",-50.4356615827681,32.3497768170642,12.8444267255481,-11.0595930266573,-2.78861779873255,10.5708372869112,4.10569171760535,1.8633323143335,-5.93785616884876,2.34257184876636
"ARHGB_HUMAN---GSK3A_HUMAN",-61.2814391852644,-13.9698053353305,-6.74885269347883,9.10210716357418,-8.4448062512393,4.3519377045214,5.489293902188,-3.43060943273724,2.76103382149807,0.618026505131509
"ARI2_HUMAN---EMAL4_HUMAN",-61.2814391852644,-13.9698053353305,-6.74885269347883,9.10210716357418,-8.4448062512393,4.3519377045214,5.489293902188,-3.43060943273724,2.76103382149807,0.618026505131509
"ARI2_HUMAN---P53_HUMAN",-61.2814391852644,-13.9698053353305,-6.74885269347883,9.10210716357418,-8.4448062512393,4.3519377045214,5.489293902188,-3.43060943273724,2.76103382149807,0.618026505131509
"ARPC3_HUMAN---BAG6_HUMAN",-23.4286522417656,52.3026328621009,-19.8301032516111,-0.195543191646286,-5.54195824062233,-11.8620188813935,-5.74056942943618,-9.56512595758417,-1.12773641429548,-4.57558989262531
"ARPC3_HUMAN---OTUD5_HUMAN",-23.4286522417656,52.3026328621009,-19.8301032516111,-0.195543191646286,-5.54195824062233,-11.8620188813935,-5.74056942943618,-9.56512595758417,-1.12773641429548,-4.57558989262531
"AT133_HUMAN---MD2L1_HUMAN",-54.8190103216398,24.8182646555727,16.3404554384038,-5.48674521677981,4.04235362875702,9.19755391060193,1.01417067652103,-7.38625589192247,-5.64943157502897,-5.32620411394367
"ATRX_HUMAN---EZH2_HUMAN",-10.1620959280721,19.7974652367577,34.424755015645,-21.7914382489127,-35.8417597301223,-4.01855020153066,-8.25914375124733,0.587723000589784,-5.58734668887483,15.5615653695627
"ATX2L_HUMAN---OXSR1_HUMAN",-45.8946399949118,38.6277422622627,5.84212081168682,-13.5548623397778,-8.09117622874177,6.64343395107537,3.64224209204246,9.96965365082916,-0.171468703053023,6.83186929567662
"AURKB_HUMAN---LMO7_HUMAN",-58.1246872298532,15.8884178750955,16.6047227872292,2.25522194433077,8.03750035768164,1.41870633062349,-3.7899027912078,-7.13425703277327,4.72110006770253,-1.02526526103847
"AZI1_HUMAN---PCM1_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"B2L13_HUMAN---CH60_HUMAN",-58.1246872298532,15.8884178750955,16.6047227872292,2.25522194433077,8.03750035768164,1.41870633062349,-3.7899027912078,-7.13425703277327,4.72110006770253,-1.02526526103847
"B2R4R0_HUMAN---TP53B_HUMAN",-61.9579800536959,-4.44964724723935,5.16341107429619,13.5788605514532,-1.12490470315422,-6.74052772042454,-0.354114975737039,6.14255323413486,-6.35311572156205,-2.54629527404865
"B2RBV7_HUMAN---OTUL_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"B2RBV7_HUMAN---VPRBP_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
