"","V1","V2","V3","V4","V5"
"EGFR_HUMAN---FAK1_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"FAK1_HUMAN---FGR_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"FAK1_HUMAN---NASP_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"FAK1_HUMAN---PAXI_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"CUL1_HUMAN---FBX4_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"FBX4_HUMAN---P53_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"AMOT_HUMAN---FOXK1_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"FOXK1_HUMAN---UBP24_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"FUBP1_HUMAN---MK14_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"FUBP1_HUMAN---NSUN2_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"FUBP2_HUMAN---HNRH1_HUMAN",-18.3817921352403,52.3056346651062,-24.7122567659314,-3.66555087546477,-0.548323522466282
