"","V1","V2","V3","V4","V5"
"CCND3_HUMAN-->CDK4_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"SP1_HUMAN-->G4XH65_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CDC37_HUMAN-->HS90A_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CDK4_HUMAN-->CDC37_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"SP1_HUMAN-->EP300_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"MDM2_HUMAN-->K7PPA8_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"UBP7_HUMAN-->DNMT1_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CCND1_HUMAN-->A4D1G0_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CD2A2_HUMAN-->P53_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"B0LPE5_HUMAN-->GSK3A_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"MDM2_HUMAN-->B0LPE5_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"A2RUM7_HUMAN-->N0E4C7_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CSK21_HUMAN-->XRCC1_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"MDM2_HUMAN-->A2RUM7_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"N0E4C7_HUMAN-->CSK21_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CDN1A_HUMAN-->CCNE1_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"RAGP1_HUMAN-->UBC9_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"SUMO1_HUMAN-->RAGP1_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CUL1_HUMAN-->NEDD8_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"NEDD8_HUMAN-->P53_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"RBX1_HUMAN-->CUL1_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"UB2D2_HUMAN-->RBX1_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"CCNE1_HUMAN-->CDN1A_HUMAN",-89.3845804209864,-10.540933676024,10.148974906365,-25.8021142704187,8.00661272879992
"MDM2_HUMAN-->EP300_HUMAN",-86.9464046954264,-24.1146029146604,20.5229712127881,-21.2920408835797,-1.09587731025443
"CUL2_HUMAN-->VHL_HUMAN",-86.9464046954264,-24.1146029146604,20.5229712127881,-21.2920408835797,-1.09587731025443
"HIF1A_HUMAN-->EP300_HUMAN",-86.9464046954264,-24.1146029146604,20.5229712127881,-21.2920408835797,-1.09587731025443
