"","V1","V2","V3","V4"
"EP300_HUMAN-->HDAC1_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"BRCA1_HUMAN-->F175A_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"F175A_HUMAN-->UIMC1_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"EP300_HUMAN-->TYY1_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"TYY1_HUMAN-->HDAC2_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"B2R4R0_HUMAN-->H31_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"EP300_HUMAN-->MDM2_HUMAN",-72.4772770865293,-43.9628758980668,-31.2554706286586,4.67421994931539
"CUL2_HUMAN-->RBX1_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"HIF1A_HUMAN-->VHL_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"RBX1_HUMAN-->UB2D2_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"UB2D2_HUMAN-->MDM2_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"VHL_HUMAN-->CUL2_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"NEDD8_HUMAN-->CUL2_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"K7PPA8_HUMAN-->UBC9_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"UBC9_HUMAN-->SUMO1_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"CDN1B_HUMAN-->CDK4_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"G4XH65_HUMAN-->EP300_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"1433T_HUMAN-->CBL_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"CDN1B_HUMAN-->1433T_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"CUL2_HUMAN-->NEDD8_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"CCND1_HUMAN-->CDK2_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"CDK2_HUMAN-->RB_HUMAN",-64.1485710971792,-52.7039909323563,-29.6715040738575,17.3553222570556
"EP300_HUMAN-->P73_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"P73_HUMAN-->MDM2_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"CBX5_HUMAN-->TIF1B_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"H31_HUMAN-->CBX5_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"A4D1G0_HUMAN-->CDN2C_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"CDN2C_HUMAN-->CDK4_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"CCNE1_HUMAN-->CDN1B_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
