"","V1","V2","V3"
"CCND3_HUMAN-->CDN1A_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"MDM2_HUMAN-->G4XH65_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"ZN363_HUMAN-->UB2D2_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"SMAD3_HUMAN-->SMAD4_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"SMAD4_HUMAN-->UBC9_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"G4XH65_HUMAN-->CCND1_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"CDK4_HUMAN-->CDN2C_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"CDN2C_HUMAN-->A4D1G0_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"B2RBV7_HUMAN-->DDB1_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"DDB1_HUMAN-->VPRBP_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"MED1_HUMAN-->G4XH65_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"PPARG_HUMAN-->MED1_HUMAN",-89.9405334158047,86.5528749558559,-29.8918896524738
"E2F1_HUMAN-->RB_HUMAN",-84.6151104361229,93.7356583794274,-24.3978460169413
"SP1_HUMAN-->E2F1_HUMAN",-84.6151104361229,93.7356583794274,-24.3978460169413
"CUL2_HUMAN-->ELOC_HUMAN",-84.6151104361229,93.7356583794274,-24.3978460169413
"ELOC_HUMAN-->VHL_HUMAN",-84.6151104361229,93.7356583794274,-24.3978460169413
"VHL_HUMAN-->RBX1_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"SMAD1_HUMAN-->CHIP_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"SMAD4_HUMAN-->SMAD1_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"1433T_HUMAN-->HDAC4_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"SMAD4_HUMAN-->SP1_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"4EBP1_HUMAN-->IF4E_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"B0LPE5_HUMAN-->MTOR_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"IF4E_HUMAN-->IF4G1_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"MTOR_HUMAN-->4EBP1_HUMAN",-79.0777832585439,100.410985172069,-18.328656029484
"RAGP1_HUMAN-->RBP2_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"PCNA_HUMAN-->EP300_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"NEDD4_HUMAN-->UB2L3_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"UB2D2_HUMAN-->NEDD4_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"UB2L3_HUMAN-->UBE3A_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"UBE3A_HUMAN-->P53_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"NEDD8_HUMAN-->B2RBV7_HUMAN",-73.0619088222653,105.935851207823,-11.4475282284586
"CCND1_HUMAN-->G4XH65_HUMAN",-66.6656042775313,110.38393752505,-4.33228855854918
"SP1_HUMAN-->PO2F1_HUMAN",-66.6656042775313,110.38393752505,-4.33228855854918
"HIF1A_HUMAN-->HDAC1_HUMAN",-66.6656042775313,110.38393752505,-4.33228855854918
"K7PPA8_HUMAN-->UBC_HUMAN",-66.6656042775313,110.38393752505,-4.33228855854918
"UBC_HUMAN-->HGS_HUMAN",-66.6656042775313,110.38393752505,-4.33228855854918
"B2CL1_HUMAN-->BAX_HUMAN",-59.989333628396,113.942558708229,2.7648887058514
"BAX_HUMAN-->BCL2_HUMAN",-59.989333628396,113.942558708229,2.7648887058514
"CUL1_HUMAN-->FBX4_HUMAN",-59.989333628396,113.942558708229,2.7648887058514
"CDN1B_HUMAN-->CCND3_HUMAN",-59.989333628396,113.942558708229,2.7648887058514
"SMAD3_HUMAN-->JUN_HUMAN",-59.989333628396,113.942558708229,2.7648887058514
"CDK4_HUMAN-->K7PML8_HUMAN",-53.0393278382034,116.514069506179,9.54408414652689
"K7PML8_HUMAN-->A4D1G0_HUMAN",-53.0393278382034,116.514069506179,9.54408414652689
"SUMO1_HUMAN-->MDM2_HUMAN",-53.0393278382034,116.514069506179,9.54408414652689
"WRN_HUMAN-->XRCC6_HUMAN",-45.9230199675002,118.429747874638,16.0605289301438
"CSN5_HUMAN-->CDN1B_HUMAN",-45.9230199675002,118.429747874638,16.0605289301438
"CUL1_HUMAN-->CSN5_HUMAN",-45.9230199675002,118.429747874638,16.0605289301438
"DDB1_HUMAN-->CUL4B_HUMAN",-38.6342890403145,119.766008050219,22.3892627811561
"B7Z3D6_HUMAN-->CCNB1_HUMAN",-38.6342890403145,119.766008050219,22.3892627811561
"CCNB1_HUMAN-->CDC20_HUMAN",-38.6342890403145,119.766008050219,22.3892627811561
"CCNE1_HUMAN-->H11_HUMAN",-38.6342890403145,119.766008050219,22.3892627811561
"H11_HUMAN-->B7Z3D6_HUMAN",-38.6342890403145,119.766008050219,22.3892627811561
"SRC_HUMAN-->CDN1B_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"K7PPA8_HUMAN-->BRCA1_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"SMAD3_HUMAN-->EP300_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"SMAD4_HUMAN-->SMAD3_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"UBC9_HUMAN-->SMAD4_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"B2RBV7_HUMAN-->DDB2_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"DDB2_HUMAN-->DDB1_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"EGF_HUMAN-->HDAC6_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"HDAC6_HUMAN-->HS90A_HUMAN",-31.0687511854538,120.334879111066,28.3961404079342
"SUMO1_HUMAN-->RBP2_HUMAN",-23.0767691128352,119.693686624032,33.1887657250088
"MDM2_HUMAN-->RL11_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"RL11_HUMAN-->NEDD8_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"H31_HUMAN-->RBBP4_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"RBBP4_HUMAN-->HDAC1_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"SP1_HUMAN-->MCAF1_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"P85A_HUMAN-->CBL_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"SRC_HUMAN-->P85A_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"ELOC_HUMAN-->CUL2_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"VHL_HUMAN-->ELOC_HUMAN",-15.0439925112031,118.90968750505,37.8296445517607
"G4XH65_HUMAN-->MDM2_HUMAN",-6.66794272386048,117.114922448235,41.0875318737319
"E2F1_HUMAN-->TFDP1_HUMAN",-6.66794272386048,117.114922448235,41.0875318737319
"CDN1A_HUMAN-->CCNB1_HUMAN",-6.66794272386048,117.114922448235,41.0875318737319
"UB2L3_HUMAN-->CBL_HUMAN",-6.66794272386048,117.114922448235,41.0875318737319
"RAGP1_HUMAN-->SUMO2_HUMAN",-6.66794272386048,117.114922448235,41.0875318737319
"GSK3B_HUMAN-->CTNB1_HUMAN",1.83636671629051,114.796583495869,43.4386408437526
